"","tournament","prize","surface","round","p1_rank","p2_rank","p1_rank_move","p2_rank_move","p1_age","p2_age","p1_height","p2_height","p1_weight","p2_weight","p1_hand","p2_hand","p1_nat","p2_nat","no_sets","best_of"
"5884","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0078125,0.136867469879518,0.433333333333333,0.417753259779338,0.263157894736842,0.0526315789473684,0.857142857142857,0.933333333333333,0.742857142857143,0.828571428571429,"Right","Right","CEEurope","Oceania","X5","5"
"5885","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0246394230769231,0.00771084337349398,0.468939393939394,0.411735205616851,0.473684210526316,0.631578947368421,0.285714285714286,0.233333333333333,0.542857142857143,0.314285714285714,"Right","Right","SEurope","SEurope","X5","5"
"5886","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0102163461538462,0.0178313253012048,0.432575757575758,0.421765295887663,0.842105263157895,0.526315789473684,0.571428571428571,0.4,0.6,0.514285714285714,"Right","Right","WEurope","CEEurope","X5","5"
"5887","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0120192307692308,0.0496385542168675,0.434090909090909,0.381644934804413,0.473684210526316,0.631578947368421,0.428571428571429,0.4,0.514285714285714,0.371428571428571,"Right","Right","WEurope","CEEurope","X3","5"
"5888","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0108173076923077,0.0491566265060241,0.45530303030303,0.414242728184554,0.631578947368421,0.526315789473684,0.428571428571429,0.4,0.285714285714286,0.514285714285714,"Right","Right","CEEurope","CEEurope","X3","5"
"5889","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.03125,0.0091566265060241,0.435606060606061,0.41123370110331,0.315789473684211,0.421052631578947,0.485714285714286,0.933333333333333,0.542857142857143,0.828571428571429,"Right","Right","Asia","CEEurope","X3","5"
"5890","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0126201923076923,0.0930120481927711,0.435606060606061,0.391173520561685,0.684210526315789,0.210526315789474,0.285714285714286,0.5,0.4,0.485714285714286,"Right","Left","Oceania","USA","X3","5"
"5891","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0138221153846154,0.0636144578313253,0.448484848484848,0.37863590772317,0.789473684210526,0.315789473684211,0.714285714285714,0.4,0.828571428571429,0.428571428571429,"Right","Right","CEEurope","Asia","X4","5"
"5892","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0150240384615385,0.0187951807228916,0.434848484848485,0.409729187562688,0.421052631578947,0.684210526315789,0.428571428571429,0.333333333333333,0.657142857142857,0.285714285714286,"Right","Right","SEurope","WEurope","X5","5"
"5893","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.015625,0.0501204819277108,0.428787878787879,0.401705115346038,0.526315789473684,0.421052631578947,0.285714285714286,0.4,0.2,0.428571428571429,"Right","Left","WEurope","USA","X4","5"
"5894","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0360576923076923,0.0134939759036145,0.450757575757576,0.410230692076229,0.526315789473684,0.421052631578947,0.657142857142857,0.833333333333333,0.542857142857143,0.685714285714286,"Right","Right","WEurope","CEEurope","X4","5"
"5895","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0174278846153846,0.0318072289156626,0.433333333333333,0.445336008024072,0.526315789473684,0.736842105263158,0.485714285714286,0.766666666666667,0.514285714285714,0.514285714285714,"Right","Left","America","WEurope","X5","5"
"5896","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0180288461538462,0.051566265060241,0.437121212121212,0.424272818455366,0.684210526315789,0.736842105263158,0.2,0.566666666666667,0.2,0.428571428571429,"Right","Right","SEurope","WEurope","X5","5"
"5898","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0480769230769231,0.0433734939759036,0.470454545454545,0.402708124373119,0.526315789473684,0.421052631578947,0.485714285714286,0.766666666666667,0.4,0.514285714285714,"Left","Right","America","SEurope","X3","5"
"5901","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0805288461538462,0.0867469879518072,0.422727272727273,0.406218655967904,0.894736842105263,0.473684210526316,0.2,0.5,0.142857142857143,0.542857142857143,"Left","Right","WEurope","CEEurope","X3","5"
"5902","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0600961538461538,0.0510843373493976,0.464393939393939,0.414242728184554,0.631578947368421,0.315789473684211,0.657142857142857,0.666666666666667,0.714285714285714,0.371428571428571,"Right","Right","CEEurope","America","X4","5"
"5903","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0276442307692308,0.0404819277108434,0.421969696969697,0.417753259779338,0.631578947368421,0.947368421052632,0.571428571428571,0.4,0.714285714285714,0.342857142857143,"Left","Right","SEurope","WEurope","X4","5"
"5904","AustralianOpen",0.403300506999261,"Hard","Roundof64",0.0384615384615385,0.0419277108433735,0.442424242424242,0.402708124373119,0.684210526315789,0.631578947368421,0.342857142857143,0.566666666666667,0.428571428571429,0.457142857142857,"Right","Left","WEurope","NEurope","X5","5"
"5905","AustralianOpen",0.403300506999261,"Hard","Roundof128",0,0.0163855421686747,0.432575757575758,0.413741223671013,0.631578947368421,0.578947368421053,0.485714285714286,0.566666666666667,0.628571428571429,0.514285714285714,"Right","Right","WEurope","CEEurope","X4","5"
"5906","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.000600961538461538,0.0366265060240964,0.432575757575758,0.405215646940822,0.421052631578947,0.736842105263158,0.485714285714286,0.5,0.628571428571429,0.428571428571429,"Left","Right","SEurope","Oceania","X3","5"
"5907","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00120192307692308,0.0342168674698795,0.433333333333333,0.430792377131394,0.368421052631579,0.421052631578947,0.571428571428571,0.5,0.4,0.514285714285714,"Right","Right","CEEurope","SEurope","X3","5"
"5908","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00240384615384615,0.0395180722891566,0.432575757575758,0.414744232698094,0.263157894736842,0.842105263157895,0.857142857142857,0.166666666666667,0.971428571428571,0.228571428571429,"Right","Right","America","USA","X4","5"
"5910","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00300480769230769,0.0828915662650602,0.434090909090909,0.430792377131394,0.684210526315789,0.631578947368421,0.285714285714286,0.5,0.257142857142857,0.257142857142857,"Right","Right","CEEurope","WEurope","X3","5"
"5911","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00360576923076923,0.0457831325301205,0.431818181818182,0.420762286860582,0.578947368421053,0.263157894736842,0.571428571428571,0.833333333333333,0.714285714285714,0.6,"Right","Right","USA","WEurope","X3","5"
"5912","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0540865384615385,0.00337349397590361,0.420454545454545,0.412236710130391,0.421052631578947,0.473684210526316,0.657142857142857,0.833333333333333,0.485714285714286,0.714285714285714,"Right","Right","SEurope","NEurope","X5","5"
"5913","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00480769230769231,0.0640963855421687,0.432575757575758,0.405215646940822,0.526315789473684,0.368421052631579,0.571428571428571,1,0.771428571428571,0.828571428571429,"Left","Left","SEurope","Oceania","X4","5"
"5914","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00540865384615385,0.028433734939759,0.43030303030303,0.447342026078235,0.473684210526316,0.421052631578947,0.571428571428571,0.833333333333333,0.857142857142857,0.514285714285714,"Right","Right","WEurope","CEEurope","X3","5"
"5915","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00600961538461538,0.0269879518072289,0.433333333333333,0.424272818455366,0.684210526315789,0.684210526315789,0.428571428571429,0,0.542857142857143,0.0857142857142857,"Right","Right","America","WEurope","X4","5"
"5916","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00721153846153846,0.159036144578313,0.432575757575758,0.494984954864594,0.368421052631579,0.315789473684211,0.714285714285714,0.666666666666667,0.628571428571429,0.514285714285714,"Right","Right","WEurope","Oceania","X3","5"
"5919","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0637019230769231,0.0072289156626506,0.437878787878788,0.41123370110331,0.315789473684211,0.631578947368421,0.571428571428571,0.4,0.342857142857143,0.371428571428571,"Right","Right","America","SEurope","X3","5"
"5920","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.00961538461538462,0.0327710843373494,0.434090909090909,0.417753259779338,0.631578947368421,0.473684210526316,0.2,0.166666666666667,0.285714285714286,0.457142857142857,"Right","Right","SEurope","SEurope","X3","5"
"5921","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0102163461538462,0.0279518072289157,0.432575757575758,0.416750250752257,0.842105263157895,0.684210526315789,0.571428571428571,0.566666666666667,0.6,0.514285714285714,"Right","Right","WEurope","WEurope","X4","5"
"5922","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0120192307692308,0.0192771084337349,0.434090909090909,0.416248746238716,0.473684210526316,0.578947368421053,0.428571428571429,0.566666666666667,0.514285714285714,0.514285714285714,"Right","Right","WEurope","SEurope","X3","5"
"5923","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0108173076923077,0.024578313253012,0.45530303030303,0.41123370110331,0.631578947368421,0.421052631578947,0.428571428571429,0.5,0.285714285714286,0.485714285714286,"Right","Right","CEEurope","WEurope","X5","5"
"5924","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0114182692307692,0.216867469879518,0.433333333333333,0.410732196589769,0.421052631578947,0.368421052631579,0.8,0.766666666666667,0.8,0.428571428571429,"Right","Right","CEEurope","WEurope","X3","5"
"5925","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0126201923076923,0.0901204819277108,0.435606060606061,0.414242728184554,0.684210526315789,0.473684210526316,0.285714285714286,0.4,0.4,0.514285714285714,"Right","Right","Oceania","America","X3","5"
"5926","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.108173076923077,0.0106024096385542,0.425757575757576,0.409227683049147,0.473684210526316,0.736842105263158,0.428571428571429,0.5,0.514285714285714,0.314285714285714,"Right","Right","CEEurope","SEurope","X5","5"
"5927","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0138221153846154,0.0462650602409639,0.448484848484848,0.410732196589769,0.789473684210526,0.0526315789473684,0.714285714285714,0.333333333333333,0.828571428571429,0.342857142857143,"Right","Right","CEEurope","Oceania","X3","5"
"5928","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0504807692307692,0.011566265060241,0.443181818181818,0.410732196589769,0.947368421052632,0.315789473684211,0.342857142857143,1,0.314285714285714,0.942857142857143,"Right","Right","WEurope","USA","X4","5"
"5929","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0150240384615385,0.0448192771084337,0.434848484848485,0.438816449348044,0.421052631578947,0.736842105263158,0.428571428571429,0.566666666666667,0.657142857142857,0.6,"Right","Right","SEurope","WEurope","X5","5"
"5930","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.015625,0.0212048192771084,0.428787878787879,0.417251755265797,0.526315789473684,0.473684210526316,0.285714285714286,0.666666666666667,0.2,0.628571428571429,"Right","Left","WEurope","America","X3","5"
"5931","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0384615384615385,0.0130120481927711,0.442424242424242,0.416248746238716,0.684210526315789,0.684210526315789,0.342857142857143,0.5,0.428571428571429,0.514285714285714,"Right","Left","WEurope","WEurope","X5","5"
"5932","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0168269230769231,0.0462650602409639,0.431818181818182,0.42728184553661,0.421052631578947,0.894736842105263,0.714285714285714,0.666666666666667,0.657142857142857,0.685714285714286,"Right","Right","CEEurope","America","X4","5"
"5933","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0174278846153846,0.0428915662650602,0.433333333333333,0.414744232698094,0.526315789473684,0.263157894736842,0.485714285714286,0.766666666666667,0.514285714285714,0.657142857142857,"Right","Right","America","NEurope","X3","5"
"5934","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0180288461538462,0.0332530120481928,0.437121212121212,0.410732196589769,0.684210526315789,0.842105263157895,0.2,0.4,0.2,0.228571428571429,"Right","Right","SEurope","SEurope","X2","5"
"5935","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0606971153846154,0.0149397590361446,0.422727272727273,0.410732196589769,0.368421052631579,0.368421052631579,0.485714285714286,0.666666666666667,0.657142857142857,0.371428571428571,"Right","Right","Asia","WEurope","X3","5"
"5937","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0246394230769231,0.04,0.468939393939394,0.421263791374122,0.473684210526316,0.631578947368421,0.285714285714286,0.5,0.542857142857143,0.457142857142857,"Right","Right","SEurope","SEurope","X3","5"
"5938","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0234375,0.083855421686747,0.431060606060606,0.401705115346038,0.684210526315789,0.368421052631579,0.285714285714286,0.5,0.257142857142857,0.542857142857143,"Right","Right","WEurope","CEEurope","X3","5"
"5939","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0210336538461538,0.0506024096385542,0.447727272727273,0.408726178535607,0.315789473684211,0.473684210526316,0.571428571428571,0.566666666666667,0.542857142857143,0.714285714285714,"Left","Right","America","CEEurope","X4","5"
"5940","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0270432692307692,0.0698795180722892,0.424242424242424,0.434302908726179,0.631578947368421,0.578947368421053,0.485714285714286,0.566666666666667,0.457142857142857,0.371428571428571,"Right","Right","WEurope","WEurope","X4","5"
"5942","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0258413461538462,0.0298795180722892,0.417424242424242,0.446339017051153,0.736842105263158,0.842105263157895,0.485714285714286,0.166666666666667,0.571428571428571,0.342857142857143,"Right","Right","USA","WEurope","X3","5"
"5943","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0330528846153846,0.0819277108433735,0.465909090909091,0.402206619859579,0.631578947368421,0.421052631578947,0.485714285714286,0.833333333333333,0.628571428571429,0.685714285714286,"Right","Right","WEurope","Oceania","X4","5"
"5944","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0450721153846154,0.0255421686746988,0.459090909090909,0.420762286860582,0.684210526315789,0.368421052631579,0.571428571428571,0.333333333333333,0.714285714285714,0.485714285714286,"Right","Right","USA","SEurope","X3","5"
"5945","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0480769230769231,0.0414457831325301,0.470454545454545,0.410230692076229,0.526315789473684,0.842105263157895,0.485714285714286,0.4,0.4,0.485714285714286,"Left","Right","America","America","X3","5"
"5946","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0342548076923077,0.0443373493975904,0.446969696969697,0.396188565697091,0.894736842105263,0.421052631578947,0.571428571428571,0.5,0.342857142857143,0.6,"Right","Right","WEurope","SEurope","X3","5"
"5947","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0793269230769231,0.0260240963855422,0.384090909090909,0.408224674022066,0.315789473684211,0.631578947368421,0.342857142857143,0.666666666666667,0.4,0.571428571428571,"Right","Right","Asia","USA","X4","5"
"5948","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0612980769230769,0.047710843373494,0.437878787878788,0.394182547642929,0.526315789473684,0.578947368421053,0.342857142857143,0.5,0.485714285714286,0.485714285714286,"Right","Right","CEEurope","USA","X3","5"
"5949","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0282451923076923,0.0346987951807229,0.416666666666667,0.426278836509529,0.631578947368421,0.736842105263158,0.857142857142857,0.766666666666667,0.714285714285714,0.371428571428571,"Right","Right","CEEurope","America","X3","5"
"5950","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0931490384615385,0.326265060240964,0.436363636363636,0.434804413239719,0.368421052631579,0.842105263157895,0.657142857142857,0.233333333333333,0.485714285714286,0.314285714285714,"Right","Right","CEEurope","WEurope","X3","5"
"5951","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.03125,0.043855421686747,0.435606060606061,0.424272818455366,0.315789473684211,0.368421052631579,0.485714285714286,0.933333333333333,0.542857142857143,0.857142857142857,"Right","Right","Asia","WEurope","X3","5"
"5952","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0805288461538462,0.0375903614457831,0.422727272727273,0.422768304914744,0.894736842105263,0.526315789473684,0.2,0.833333333333333,0.142857142857143,0.628571428571429,"Left","Right","WEurope","USA","X5","5"
"5953","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0600961538461538,0.0371084337349398,0.464393939393939,0.395687061183551,0.631578947368421,0.315789473684211,0.657142857142857,0.766666666666667,0.714285714285714,0.742857142857143,"Right","Left","CEEurope","WEurope","X3","5"
"5954","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0618990384615385,0.0240963855421687,0.388636363636364,0.410732196589769,0.631578947368421,0.578947368421053,0.342857142857143,0.766666666666667,0.342857142857143,0.685714285714286,"Right","Right","CEEurope","America","X4","5"
"5955","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0486778846153846,0.0356626506024096,0.479545454545455,0.404714142427282,0.315789473684211,0.368421052631579,0.571428571428571,0.766666666666667,0.685714285714286,0.514285714285714,"Right","Right","CEEurope","America","X3","5"
"5956","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0396634615384615,0.0472289156626506,0.484848484848485,0.384653961885657,0.736842105263158,0.736842105263158,0.657142857142857,0.5,0.485714285714286,0.514285714285714,"Left","Right","WEurope","America","X3","5"
"5957","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0276442307692308,0.0236144578313253,0.421969696969697,0.412738214643932,0.631578947368421,0.421052631578947,0.571428571428571,0.4,0.714285714285714,0.457142857142857,"Left","Right","SEurope","America","X3","5"
"5958","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0715144230769231,0.216385542168675,0.510606060606061,0.310431293881645,0.315789473684211,0.894736842105263,0.485714285714286,0.766666666666667,0.685714285714286,0.742857142857143,"Right","Right","CEEurope","SEurope","X3","5"
"5959","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0360576923076923,0.0380722891566265,0.450757575757576,0.388665997993982,0.526315789473684,0.526315789473684,0.657142857142857,0.566666666666667,0.542857142857143,0.428571428571429,"Right","Right","WEurope","WEurope","X5","5"
"5960","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0522836538461538,0.12,0.420454545454545,0.428786359077232,0.631578947368421,0.263157894736842,0.485714285714286,0.5,0.428571428571429,0.428571428571429,"Left","Right","NEurope","Oceania","X3","5"
"5961","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0625,0.0597590361445783,0.418939393939394,0.422266800401204,0.421052631578947,0.368421052631579,0.342857142857143,0.666666666666667,0.4,0.457142857142857,"Left","Right","USA","CEEurope","X4","5"
"5962","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0643028846153846,0.0293975903614458,0.453030303030303,0.4197592778335,0.736842105263158,0.684210526315789,0.485714285714286,0.666666666666667,0.4,0.628571428571429,"Right","Right","WEurope","SEurope","X3","5"
"5963","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.124399038461538,0.0202409638554217,0.427272727272727,0.41123370110331,0.315789473684211,0.473684210526316,0.2,0.233333333333333,0.428571428571429,0.0857142857142857,"Right","Right","CEEurope","Asia","X4","5"
"5964","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.175480769230769,0.0467469879518072,0.488636363636364,0.399699097291876,0.473684210526316,0.526315789473684,0.2,0.4,0.428571428571429,0.342857142857143,"Right","Right","WEurope","Asia","X4","5"
"5965","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.0222355769230769,0.174457831325301,0.449242424242424,0.494984954864594,0.526315789473684,0.105263157894737,0.342857142857143,0.566666666666667,0.485714285714286,0.628571428571429,"Right","Right","CEEurope","USA","X3","5"
"5966","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.170673076923077,0.0824096385542169,0.443181818181818,0.455867602808425,0.0526315789473684,0.210526315789474,0.8,0.666666666666667,0.8,0.571428571428571,"Right","Right","Oceania","WEurope","X3","5"
"5967","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.1328125,0.0337349397590361,0.423484848484848,0.405717151454363,0.315789473684211,0.526315789473684,0.342857142857143,0.4,0.314285714285714,0.514285714285714,"Right","Right","CEEurope","WEurope","X5","5"
"5968","AustralianOpen",0.403300506999261,"Hard","Roundof128",0.115985576923077,0.0409638554216867,0.403030303030303,0.414242728184554,0.210526315789474,0.789473684210526,0.428571428571429,0.0666666666666667,0.457142857142857,0.171428571428571,"Left","Right","USA","WEurope","X4","5"
"5969","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0558894230769231,0.114698795180723,0.475,0.400200601805416,0.736842105263158,0.736842105263158,0.485714285714286,0.4,0.571428571428571,0.171428571428571,"Right","Right","WEurope","Africa","X3","3"
"5970","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.104567307692308,0.0583132530120482,0.418939393939394,0.396690070210632,0.368421052631579,0.526315789473684,0.428571428571429,0.233333333333333,0.514285714285714,0.457142857142857,"Right","Right","CEEurope","WEurope","X3","3"
"5971","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.1328125,0.0520481927710843,0.423484848484848,0.410230692076229,0.315789473684211,0.736842105263158,0.342857142857143,0.5,0.314285714285714,0.457142857142857,"Right","Right","CEEurope","SEurope","X2","3"
"5972","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0715144230769231,0.149397590361446,0.510606060606061,0.420260782347041,0.315789473684211,0.263157894736842,0.485714285714286,0.5,0.685714285714286,0.485714285714286,"Right","Right","CEEurope","Oceania","X2","3"
"5973","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0745192307692308,0.0602409638554217,0.45,0.412236710130391,0.368421052631579,0.473684210526316,0.571428571428571,0.4,0.428571428571429,0.314285714285714,"Right","Right","CEEurope","Asia","X2","3"
"5974","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0871394230769231,0.0737349397590361,0.468181818181818,0.428786359077232,0.578947368421053,0.526315789473684,0.485714285714286,0.566666666666667,0.342857142857143,0.457142857142857,"Right","Right","WEurope","WEurope","X3","3"
"5975","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0805288461538462,0.0742168674698795,0.422727272727273,0.406218655967904,0.894736842105263,0.368421052631579,0.2,0.933333333333333,0.142857142857143,0.6,"Left","Right","WEurope","USA","X3","3"
"5976","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.0967548076923077,0.108915662650602,0.407575757575758,0.455366098294885,0.421052631578947,0.526315789473684,1,0.5,0.885714285714286,0.371428571428571,"Right","Left","Africa","WEurope","X2","3"
"5977","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.103365384615385,0.0746987951807229,0.462878787878788,0.413239719157472,0.631578947368421,0.368421052631579,0.428571428571429,0.766666666666667,0.228571428571429,0.514285714285714,"Right","Right","WEurope","CEEurope","X3","3"
"5978","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.108173076923077,0.170602409638554,0.425757575757576,0.394684052156469,0.473684210526316,1,0.428571428571429,0.333333333333333,0.514285714285714,0.4,"Right","Right","CEEurope","Oceania","X2","3"
"5979","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.198317307692308,0.0881927710843373,0.559848484848485,0.622868605817452,0.315789473684211,0.526315789473684,0.571428571428571,0.566666666666667,0.485714285714286,0.628571428571429,"Right","Right","Oceania","CEEurope","X2","3"
"5980","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.112379807692308,0.137349397590361,0.437878787878788,0.464393179538616,0.473684210526316,0.631578947368421,0.342857142857143,0.566666666666667,0.485714285714286,0.571428571428571,"Right","Right","America","WEurope","X3","3"
"5981","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.102764423076923,0.135421686746988,0.500757575757576,0.420762286860582,0.210526315789474,0.315789473684211,0.571428571428571,0.5,0.542857142857143,0.371428571428571,"Right","Right","WEurope","SEurope","X3","3"
"5982","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.124399038461538,0.150361445783133,0.427272727272727,0.34704112337011,0.315789473684211,0.578947368421053,0.2,0.333333333333333,0.428571428571429,0.371428571428571,"Right","Right","CEEurope","CEEurope","X2","3"
"5983","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.175480769230769,0.123373493975904,0.488636363636364,0.437311935807422,0.473684210526316,0.526315789473684,0.2,0.766666666666667,0.428571428571429,0.511469987352855,"Right","Right","WEurope","Oceania","X2","3"
"5984","AustralianOpen",0.403300506999261,"Hard","3rdRoundQualifying",0.115985576923077,0.135903614457831,0.403030303030303,0.447342026078235,0.210526315789474,0.894736842105263,0.428571428571429,0.233333333333333,0.457142857142857,0.314285714285714,"Left","Right","USA","Asia","X2","3"
"5985","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0558894230769231,0.0910843373493976,0.475,0.431795386158475,0.736842105263158,0.368421052631579,0.485714285714286,0.4,0.571428571428571,0.257142857142857,"Right","Right","WEurope","WEurope","X2","3"
"5986","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0727163461538462,0.132048192771084,0.411363636363636,0.414744232698094,0.526315789473684,0.526315789473684,0.2,0.933333333333333,0.428571428571429,0.742857142857143,"Right","Right","WEurope","Africa","X2","3"
"5987","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0649038461538462,0.125301204819277,0.431818181818182,0.433801404212638,0.736842105263158,0.210526315789474,0.428571428571429,0.233333333333333,0.428571428571429,0.371428571428571,"Right","Right","SEurope","WEurope","X2","3"
"5988","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.153846153846154,0.0559036144578313,0.472727272727273,0.402708124373119,0.526315789473684,0.789473684210526,0.657142857142857,0.4,0.497718187188328,0.371428571428571,"Right","Right","Oceania","USA","X2","3"
"5989","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.115985576923077,0.0530120481927711,0.403030303030303,0.403711133400201,0.210526315789474,0.736842105263158,0.428571428571429,0.233333333333333,0.457142857142857,0.228571428571429,"Left","Right","USA","WEurope","X2","3"
"5990","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0715144230769231,0.131084337349398,0.510606060606061,0.372617853560682,0.315789473684211,0.368421052631579,0.485714285714286,0.666666666666667,0.685714285714286,0.457142857142857,"Right","Right","CEEurope","WEurope","X2","3"
"5991","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.1875,0.0592771084337349,0.336363636363636,0.406218655967904,0.578947368421053,0.526315789473684,0.285714285714286,0.333333333333333,0.342857142857143,0.228571428571429,"Right","Right","CEEurope","SEurope","X2","3"
"5992","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0745192307692308,0.151807228915663,0.45,0.440320962888666,0.368421052631579,0.578947368421053,0.571428571428571,0.573304107809709,0.428571428571429,0.511469987352855,"Right","Right","CEEurope","CEEurope","X2","3"
"5993","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0871394230769231,0.248674698795181,0.468181818181818,0.449348044132397,0.578947368421053,0.157894736842105,0.485714285714286,0.573304107809709,0.342857142857143,0.511469987352855,"Right","Right","WEurope","Oceania","X2","3"
"5994","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.0805288461538462,0.0968674698795181,0.422727272727273,0.393681043129388,0.894736842105263,0.684210526315789,0.2,0.566666666666667,0.142857142857143,0.371428571428571,"Left","Right","WEurope","Asia","X2","3"
"5995","AustralianOpen",0.403300506999261,"Hard","2ndRoundQualifying",0.103365384615385,0.0660240963855422,0.462878787878788,0.405215646940822,0.631578947368421,0.526315789473684,0.428571428571429,0.573304107809709,0.228571428571429,0.511469987352855,"Right","Right","WEurope","SEurope","X3","3"
